01**,2021년 1월 25일,5,yes,1리터 보틀/1(메뉴 선택(1리터보틀 복숭아아이스티))+1리터 보틀/1(메뉴 선택(1리터보틀 레몬 아이스티)),
eu**,2020년 9월 16일,5,yes,뚜레쥬르 비비고 소고기죽/1+뚜레쥬르 버섯야채죽/1+콥샐러드/1,정말 맛있었요~^^
mu**,2020년 9월 16일,5,no,크랜베리애플크림치즈/1+연유버터라우겐/1+밤이듬뿍밤모스（소）/1+낙엽소시지브레드/1+단팥소보로빵/1,너무 맛있게 잘먹었어요. 배달도 빠르고 좋아요~
ya**,2020년 9월 16일,5,yes,달콩찹쌀브레드/1+단팥빵/1+단팥소보로빵/1+옥수수범벅/2+NEW 정통고로케/1,깔끔한포장 신선한 야채 잘먹었습니다
de**,2020년 9월 16일,5,no,치즈방앗간（3개）/1+호두연유바게트/1+한겹한겹촉촉한밀크브레드/1+바통쉬크레 （5개）/1,빵도 아주 맛있고 배달도 빨랐습니다.
kk**,2020년 9월 3일,5,yes,구운치즈케이크 빵/1+치즈방앗간（3개）/1+슈크림소보로/1+옥수수범벅/1+호두연유바게트/1,잘 먹었습니다!!!
yo**,2020년 8월 13일,5,no,미니밤식빵（소）/1+단팥소보로빵/1+옥수수범벅/1+완두앙금빵/1+카페모카빵（대）/1,예상시간에 딱 맞춰서 배달 되었네요.
sh**,2020년 8월 9일,5,yes,에그톡 크로크마담/1+달콤바삭 연유스틱/1+피자토스트/2+NEW 김치고로케/1,역시 빵은 파리...보다 뜨레쥬르네요 다양한 빵종류와 고급스런 맛... 근데 왜 이렇게 매장수가 적은지... 아쉬워요 넘넘 맛있게 잘 먹었슴다 특히 치즈방앗간 짱짱 이네요~
,2020년 8월 7일,5,yes,한겹한겹촉촉한밀크브레드/1+로제치킨 밸런스 샌드위치/2,맛있게 잘 먹었습니다
qw**,2020년 8월 7일,5,yes,데일리우유식빵/1+밤이듬뿍밤모스（소）/1+슈크림빵/1+단팥빵/1+카페 모카크림빵（대）/1,맛있었어욤~~~~!
hy**,2020년 8월 2일,5,yes,고메버터식빵/1+구운치즈케이크 빵/1+몽블랑의 정석/1,낼 아침으로 먹으로 샌드위치 시켰는데 내용물이 실하네요. 잘 먹겠습니다.
ml**,2020년 7월 11일,5,yes,낙엽소시지브레드/2+피자토스트/2+완두앙금빵/1+NEW빵속에순우유/1,배달 빨리 잘 받았습니다 서비스 감사합니다!
yo**,2020년 6월 30일,5,yes,앙버터라우겐/2+피자토스트/1+NEW어니언소시지포카치아/1+카라멜애플파이/1+바닐라 카라멜 뚱카롱/1,맛있어요!!!!!!
us**,2020년 6월 28일,5,no,사르르 우유크림빵/1+연유버터라우겐/1+NEW어니언소시지포카치아/1+에그타르트/2+치즈 브라우니/1,배달도 빨리 오고 맛있게 잘 먹었습니다 서비스로 쿠키?도 와서 좋았어요ㅎ
th**,2020년 6월 21일,5,no,달콤바삭 연유스틱/1+NEW빵속에순우유/1+로제치킨 밸런스 샌드위치/2,바로 보내주셔서 엄청 빨리 배달 받았습니다. 저녁에 시켰는데도 빵들이 신선하고 맛있었어요. 앙버터나 마카롱도 녹지 않은 상태로 무사히 받았습니다. 감사합니다.
ch**,2020년 6월 19일,5,yes,데일리우유식빵/1+사르르 고구마케이크 빵/1+리얼초코소라빵/1+호두연유바게트/1+티라미수 뚱카롱/1,버터 더 많이 주셨으면 젛았울텐뎅..그래도 넘나 맛나게 먹어떠여 감사하합니댱
hu**,2020년 6월 18일,5,no,올때메로나 빵/1+열두가지 곡물 식빵/1+사르르 고구마케이크 빵/1+카페모카빵（대）/1,예상시간보다 훨씬 빨리 왔어요. 아직 먹기전이지만 맛있을거같아요.
ke**,2020년 6월 15일,2,no,빵속에메로나/1+사르르 우유크림빵/1+밤이듬뿍밤모스（소）/1+피자토스트/1+바닐라 카라멜 뚱카롱/1,직접 받진 않았지만 아이들이 잘먹어서 못먹어봤어요 ㅎㅎ
im**,2020년 6월 14일,5,no,쁘띠복숭아케이크/1+그랑드카페 아이스아메리카노/2,배송빠르고 디저트류가 너무 맛있었어요! 티라미수랑 곡물식빵!
wi**,2020년 6월 14일,4,yes,샤르르 우유 쉐이크/1+치즈방앗간（3개）/1+황금파이만주/1+그랑드카페 아이스아메리카노/1+아이스카페라떼/1,우유크림빵 빵속에 메로나 둘다 크림빵인데 다른곳에서 먹을땐 크림이 꽉 차 있던데 여긴 반 밖에 안들어 가 있네요 넣다 말았네요 ㅎㅎ
mu**,2020년 6월 13일,5,no,베리 코코빙수（우유얼음）/1+앙버터 뚱카롱/1+산딸기마카롱/1,커피 맛있고 케익도 맛있네요
b-**,2020년 6월 13일,5,no,달콤바삭 연유스틱/1+갈릭퐁당브레드（대）/1+로제치킨 밸런스 샌드위치/1+뚜레쥬르가 만든 신선한 초코우유（200ml）/1,음료 빨대 안주셨어요.ㅠㅠ
al**,2020년 6월 13일,5,yes,봉쥬르 뚜레쥬르/1+단팥빵/1+겹겹이 치즈스틱/1+호두연유바게트/1+오리지널 크라상/1,오케이요 고맙습니다! !
kk**,2020년 6월 12일,5,yes,앙버터라우겐/1+연유버터라우겐/1+밤이듬뿍밤모스（소）/1+부드러운후레쉬크림샌드빵/1,맛있게 잘먹었습니다~!!!
si**,2020년 6월 11일,5,no,바통쉬크레 （5개）/4+카라멜애플파이/1,품절된것 원하는것으로 바꿔주셔서 감사해요~~
,2020년 6월 10일,4,yes,치즈방앗간（3개）/1+피자토스트/2+리얼브라우니/2,크림빵 배달이 잘못와서 전화했는데 바로 금액환불 해주시고 잘응대해주셔서 괜찮았어요. 그외에는 빵도 맛있고 배달도 빨랐어요
ie**,2020년 6월 10일,5,yes,연유버터라우겐/1+사르르 고구마케이크 빵/2+바베큐치킨마요롤피자/1+옥수수범벅/1+NEW 김치고로케/1+뚜레쥬르가 만든 신선한 딸기우유（200ml）/2,넘 맛있고 손편지 감사합니다~
he**,2020년 6월 9일,5,yes,얼려먹는 메로나 아이스박스/1,맛있는데 피자토스트 너무 오래구우신거 같아요 너무 질겨요ㅠㅠㅠ
sc**,2020년 6월 8일,4,yes,사르르 우유크림빵/1+폭신폭신 모닝롤/1+구운치즈케이크 빵/1+순수한맛 순우유롤（봉）/1,배달은 좀 느렸지만 잘 먹었어요
78**,2020년 5월 19일,5,yes,연유버터라우겐/1+낙엽소시지브레드/1+부드러운후레쉬크림샌드빵/1+단팥소보로빵/1,배달도 예상 시간 보다 훨씬 빨리 왔고 예쁘게 써주신 손편지 덕분에 더 기분 좋게 받은 거 같아요 감사합니다 😊
kk**,2020년 5월 18일,5,yes,연유버터라우겐/1+빵속에리얼초코/1+낙엽소시지브레드/1+카페 모카크림빵（대）/1,배달이 무지 빨리와서 좋았어요
78**,2020년 5월 18일,5,yes,못난이통팥소보로/2+달콤바삭 연유스틱/2+바통쉬크레 （5개）/1+황금파이만주/2,맛있게 잘 먹었습니다
mu**,2020년 5월 17일,5,yes,치즈방앗간（3개）/1+치즈 브라우니/1+피자토스트/1+NEW 김치고로케/1+리얼브라우니/1,맛있게 잘 먹었습니다
wh**,2020년 5월 17일,5,yes,추억의 사라다고로케/1+렛츠트위스트/1+바통쉬크레 （5개）/2+황금파이만주/2,넘 맛있게 잘먹었어요~ 사은품도 감사합니다~
,2020년 5월 17일,5,yes,통우유식빵（Half）/1+호두연유바게트/1+맛있게 뜯어먹는 순우유쉬폰/1,배달 빠르구 맛있어요ㅎㅎ
78**,2020년 5월 17일,5,yes,밤이듬뿍밤모스（소）/1+슈크림소보로/1+호두연유바게트/1+NEW어니언소시지포카치아/2,빵들이 느무느무 맛있네요~~~ 재주문 들어갑니다~~^^
ch**,2020년 5월 16일,5,yes,밤이듬뿍밤모스（소）/1+낙엽소시지브레드/2+NEW어니언소시지포카치아/1+황금파이만주/2,잘 받았습니다. 사진은 하나만 찍어서 너무 크게 나오겠네요^^
wh**,2020년 5월 16일,5,yes,라즈베리 웨이퍼 샌드/1,슈크림 소보로도 진짜 맛있네요^^요며칠 간식으로 잘먹었습니다^^
jn**,2020년 5월 15일,5,yes,밤이듬뿍밤모스（소）/3+카페 모카크림빵（대）/1,뚜레쥬루 짱 잘먹었습니다
sm**,2020년 5월 15일,5,yes,담백한부추계란빵/2+치즈마블데니쉬/1+로제치킨 밸런스 샌드위치/1,웨이퍼 샌드 한개 주문했는데 사장님이 손편지와 함께 리뷰이벤트 쿠키를 똭~ 넣어주셨어요~~감사감사~ 심지어 이벤트쿠기가 크고 맛있기까지 하네요~ㅎㅎ
78**,2020년 5월 15일,5,yes,구운치즈케이크 빵/1+담백한부추계란빵/1+치즈방앗간（3개）/1+슈크림소보로/1+황금파이만주/1,배달도좋았고 빵역시맛있어요
ys**,2020년 5월 15일,5,yes,매콤달콤소시지/1+빵속에리얼초코/1+카페 모카크림빵（대）/1+부추잡채고로케/1+쫄깃한찹쌀도넛/1+에그타르트/2,품절로 변경되어 받은 크로크무슈 먹고있는데 진짜 맛나네요^^비오는데도 배달도 무척 빠르고 잘받았어요~~
99**,2020년 5월 15일,5,yes,요거트 웨이퍼 샌드/1,여기 빵 너무 맛있어여♡♡
wh**,2020년 5월 15일,5,yes,BELT샌드위치/1+콥샐러드/1+뚜레쥬르가 만든 신선한 우유（200ml）/1,맛있어요 배달도 적당한 시간레 왔어요
wh**,2020년 5월 14일,1,no,빵긋랜덤박스/1,손편지받으니 더 기분 좋아요~ 감사~^^
wj**,2020년 5월 14일,5,yes,담백한부추계란빵/1+치즈마블데니쉬/1+밤이듬뿍밤모스（소）/1+호두연유바게트/1,깔끔하고 빠른배송 역시 뚜르 굿
ka**,2020년 5월 13일,5,yes,밤이듬뿍밤모스（소）/1+호두연유바게트/1+NEW어니언소시지포카치아/1+BELT샌드위치/1,음식이 많이 안맞아도 장사하시는 분들 생각해서 안좋은 후기는 잘 쓰지않습니다. 그런데 해도해도 너무해서 후기를 쓰네요. 아무리 배달이지만 딱딱하게 굳은빵을 먹으라고 보내셨나요?매장에서 손님들이 안사가니까 처리하시는가보죠? 딱딱한 토핑과 오래된 색상. 분명히 전일빵인데 아니라고 하시니 그건아니라해도 이런상태의 빵을 보내시는건 아닙니다.당일에 만들었어도 먹지 못할빵을 보내는게 이상한거구요 이렇게 배달로 묵은빵 처리하는 방법으로 장사하지마세요. 그리고 랜덤빵이 오는거지 쿠기는 왜 구성에 들어가있죠?쿠키류가 빵인가요?빵종류라고 써있잖아요!
12**,2020년 5월 13일,5,yes,치즈 브라우니/1+앙버터라우겐/1+낙엽소시지브레드/1+크로크무슈/1+리얼초코소라빵/1,오늘은 배달예정시간을22분이나 남기고 왔어요 진짜 완벽합니다^^부추계란빵과 치즈 마블데니쉬 강추해요!!내일도 주문할듯요^^
oh**,2020년 5월 13일,5,yes,구운치즈케이크 빵/1+통우유식빵（Half）/1+바로굽는 토스트식빵/1+호두연유바게트/1,아쥬 빠른 배달 잘 받았습니다 종종 시키려고요 파바보다 전체적으로 더 맛나요^^
ek**,2020년 5월 12일,5,yes,치즈 브라우니/1+통우유식빵（Half）/1+사르르 고구마케이크 빵/1+밤이듬뿍밤모스（소）/2,처음 시켜봤는데 괜찮네요 또 시킬께요~
ji**,2020년 5월 12일,5,no,연유버터라우겐/1+후레쉬크림빵/1+피자토스트/1+NEW어니언소시지포카치아/1+NEW 김치고로케/1+리얼브라우니/1,맛있고 배달도 빨리 왔어요 호두연유바게트는 역시 뚜쥬 짱
tq**,2020년 5월 11일,5,yes,밤이듬뿍밤모스（소）/1+부드러운후레쉬크림샌드빵/1+NEW어니언소시지포카치아/1+미니치즈롤（봉）/1,배송도 빠르고 맛있게 먹었어요
01**,2021년 5월 26일,5,no,뼈해장국/1,맛있어요 또 시킬게욤 ㅎㅎ
eu**,2021년 3월 24일,5,no,뼈해장국/1,배달 완전 빠르구요 ㅎㅎ 새로나온 밤듬뿍 맘모스 진짜 맛있어요 ㅠㅠ 두개 시킬걸....
01**,2021년 3월 9일,5,yes,뼈다귀전골（감자탕）/1(사이즈 선택(大)+사리 추가선택(수제비 추가)),
js**,2021년 2월 8일,4,no,뼈해장국/1,잘먹었습니다 고가가많아요
a0**,2020년 12월 26일,5,no,뼈찜/1(사이즈 선택(大)),집에 들어오는 길에 포장해왔는데 반찬도 많이 주시고 맛있게 잘 먹었어요^^
js**,2020년 8월 31일,5,no,뼈다귀전골（감자탕）/1(사이즈 선택(小)),양도 많고 맛있었어요~!
tj**,2020년 4월 9일,5,yes,뼈해장국/2,평범한 뼈해장국입니다. 뼈에살이많이붙어있네요 ㄷㄷ 쏘쏘해서 담에 생각나면 다시 시켜먹을만해요
su**,2020년 3월 22일,5,yes,뼈찜/1(사이즈 선택(大)),4명이서 먹었는데 딱 맞았어요😚😚 짱 맛있었어여 증말루 잘 먹었습니다~!!!!
su**,2020년 3월 22일,4,no,뼈찜/1(사이즈 선택(中)),개인적으로 제가 먹었던 감자탕중에서 제일 맛있던 가게예요 가까워서 먹으러 많이가고 가게도 깨끗하고 사장님도 너무 착하세요 시국이시국인지라 처음으로 배달시켰는데 맛은 여전히 맛있어요 여기는 감자탕 고기가 정말 부드럽고 관리를 잘한다는 느낌이 들 정도로 고기가 너무 부드럽고 소짜리도 2명이 충분히 먹을양 됩니다 오늘도 맛있게 잘 먹었습니다
ap**,2020년 2월 7일,5,no,뼈찜/1(사이즈 선택(大)),늘 먹던 곳이 닫아서 여기시 시켰는데 우거지도 맛있고 살도 적당히 있어서 좋았습니다. 뼈해장국 먹고싶으면 앞으로 여기서 시켜야겠습니다. 덕분에 좋은 하루 마무리합니다.
su**,2021년 4월 5일,5,no,뼈해장국/2,뼈찜 항상 맛나게 먹고 있어요.
tt**,2021년 4월 3일,4,yes,뼈해장국/2,뼈에붙은살도많고양도 많은편이고맛도 괜찮아요.. 아쉬운점이 있다면 양념농도가 좀더 진하게느껴지지않음.. 자극적인 매운맛은 아니었어요~
ap**,2021년 4월 2일,4,no,콥샐러드/1,가게 가서 먹거나 포장 해서 오다가. 요즘 시국이 시국이라 첨으로 요기요에서 할인받고 배달시켜 먹으니 편하고 좋네요. 개인적으로는 감자탕보다 뼈찜 맛집인듯요. 양도 많아서 4명이 다 못먹고 남겼어요. ㅜㅜ 배달도 30분안에 일찍와서ㅠ만족합니다.
jy**,2021년 3월 27일,4,yes,낙엽소시지브레드/3+크로크무슈/2,가까워서 배달빠르고 맛도좋았어요 국물이 쫌더 걸쭉?했으면 좋을꺼같아요 아이면 참깨가루인가? 이름이 기억안나는데 그것도 왔으면 좋을꺼같아요
vh**,2021년 3월 25일,4,yes,콥샐러드/2,양 너무 많고 푸짐하게 잘먹었습니다!! 맛은물론 맛있었죠~ 전날 술은 안먹었지만 왠지 해장이 되는 느낌이 드네요! 다음엔 술한잔 먹은 다음날 주문한번 해야겠어요!! 정가네감자탕 단골해도 될까요? 다음엔 부대찌개도 한번 먹어볼게요~ 사장님 맛있는 음식 맛있게 잘먹었습니다!!
jo**,2021년 3월 25일,5,yes,밤이 듬뿍 맘모스（대）/1+부드러운후레쉬크림샌드빵/1+리얼초코소라빵/2,
ki**,2021년 3월 24일,5,yes,퐁당 리얼 쇼콜라/2+낙엽소시지브레드/3,오늘 산 샐러드는 엄청 싱싱했어요~~!! 소스 너무 맛있어요~
ok**,2021년 3월 23일,5,yes,퐁당 리얼 쇼콜라/1+카페모카빵（대）/1+엄마랑 장볼 때 먹던 그때 그 도나쓰（5개입）/1+밤이 듬뿍 맘모스（대）/1,맛있게 잘 먹었엉르
am**,2021년 3월 22일,5,no,단팥빵/1+부드러운카스테라/1+뚜레쥬르가 만든 유기농토마토주스/1+떠먹는쁘띠티라미수/1,양상추가 중간중간 갈변한게 있어서 빼고먹었어요 소스가 맛있고 다른재료들도 싱싱하게 잘먹었습니다
ha**,2021년 3월 22일,4,no,달콩찹쌀브레드/1+소보로빵/1+밤이 듬뿍 맘모스（대）/1+부드러운후레쉬크림샌드빵/1,맛있게 잘먹었습니다.
eo**,2021년 2월 21일,1,no,단팥빵/1+쫄깃한찹쌀도넛/1+후레쉬크림빵/1+NEW 정통고로케/1+추억의 사라다고로케/1+뚜레쥬르가 만든 신선한 우유 （930ml）/1,맛있게 잘 먹었습니다
1t**,2021년 1월 13일,4,no,달콩찹쌀브레드/1+카페카야번/1+단팥소보로빵/1+오리지널 크라상/1+새콤달콤유자파이/1,맛있게 잘먹었습니다 ~~
wl**,2021년 1월 8일,4,yes,치즈방앗간（3개）/1+BELT샌드위치/1+연유크림라떼 ICE/1,빠르게 잘왔구요 맛있게 먹었습니다
li**,2021년 1월 8일,5,no,못난이통팥소보로/1+밤이 듬뿍 맘모스（대）/1+슈크림빵/2+추억의 사라다고로케/1+크로크무슈/1+그랑드카페 아메리카노（HOT）/1,싸게샀어요~~~~~~~
li**,2020년 12월 19일,5,no,티타임 카라멜 호두 파운드/1+치즈방앗간（3개）/1+밤이 듬뿍 맘모스（대）/1+몽블랑의 정석/1,맛있게 잘 먹었습니다.
mo**,2020년 12월 17일,5,yes,초코마카롱도넛/1+엄마랑 장볼 때 먹던 그때 그 도나쓰（5개입）/1+호박패스트리식빵/1+햄&포테이토샐러드샌드위치/1+그랑드카페 아메리카노（HOT）/1,뚜레쥬르 내 단골메뉴 유자파이는 변함없이 제일 맛있구~~ 달콩찹쌀브레드랑 단팥소보로도 은근히 존맛임~~ 카페카야번이랑 크로상 두 개만 그냥 그냥이거나 별로여서 사진없음... 배달은 생각보다 빨리와서 기분 아주 UP~~ 재주문은 당연히 해야지♡♡
wl**,2020년 10월 18일,5,no,그랑드카페 아이스아메리카노/5+떠먹는쁘띠티라미수/2+맛있게 뜯어먹는 순우유쉬폰/1,포장은 눈에 보이는게아니라 맛을 위해서 한다는 말씀 ^^근데 치즈방아간 눅눅하네요 뭐 코로나때문에 어쩔수 없겠죠 화이팅입니다
ne**,2020년 10월 8일,5,no,마담 얼그레이 크림번/1+햄&치즈누룽지 파니니/1+티타임 레몬 슈가 파운드/1+진한 녹차 브라우니/1+치즈 브라우니/1,맛있게 잘먹었어요^^
ne**,2020년 9월 27일,5,no,열두가지 곡물 식빵/1+달콤바삭 연유스틱/1+밤이 듬뿍 맘모스（대）/1+순수한맛 순우유롤（봉）/1+부드러운카스테라/1+NEW 정통고로케/1+쫄깃한찹쌀도넛/2+바닐라 카라멜 뚱카롱/1,뚜레쥬르에서 처음 시켜보는거라 조리를 해서 배달을 하는게 아니라 예상시간보다 좀 빠를거라 생각해서 기대했지만 배달이 무척 빠른건아니었지만 그래도 만족합니다. 잘받았습니다.
ne**,2020년 9월 23일,5,no,밤이 듬뿍 맘모스（대）/1+추억의 사라다고로케/3,호박패스트리 참 맛있었어요~
ua**,2020년 9월 21일,5,no,오!해피 복숭아 케이크/1(케이크칼 선택(선택안함)+큰초선택(큰초（0개）)+작은초선택(작은초（0개）)+파티용품선택(선택없음)),가격도 만족하고 좋아요
al**,2020년 9월 21일,5,no,단팥빵/1+추억의 사라다고로케/1+골든고구마패스트리/1+햄&포테이토샐러드샌드위치/1,배송바르고 맛있엉ㅅ
wl**,2020년 9월 19일,5,yes,호두파운드/1,빵 향기와 맛이 정말 근사합니다. 빵을 바라보는 것만으로도 힐링이 됩니다. 밤이 듬뿍 맘모스는 정말 맛있습니다. 기분까지 행복하게 해 주네요^^
23**,2020년 9월 19일,5,no,호두파운드/1,굿굿굿 👍 👍 👍 👍 👍 👍
wl**,2020년 9월 18일,5,no,데일리우유식빵/1+밤이 듬뿍 맘모스（대）/1+빵속에리얼초코/1+카페모카빵（대）/1,빠른 배달 감사합니다🙂
ne**,2020년 9월 18일,5,no,티타임 카라멜 호두 파운드/1+완두앙금빵/1+호박패스트리식빵/1+뚜레쥬르가 만든 신선한 우유 （930ml）/1,맛있게 먹었어요
,2020년 9월 16일,5,yes,달콤바삭 연유스틱/2+치즈방앗간（3개）/1+BELT샌드위치/1,배달도 빠르고 짱 좋아요
ne**,2020년 9월 7일,5,yes,리얼초코소라빵/1+BELT샌드위치/2,친절하시구 넘 맛있어요
ne**,2020년 8월 11일,5,yes,호두연유바게트/2+NEW어니언소시지포카치아/1+미니햄치즈롤 （10개입／봉）/1,맛나요~~ 배송도 정확하고..~
wl**,2020년 8월 7일,5,yes,쏙쏙 토스트/1+쁘띠한라봉&오렌지케이크/1+아이스카페라떼/1,잘받았습니다~~~~
,2020년 6월 14일,5,yes,쫄깃한찹쌀도넛/1+BELT샌드위치/2,배달빠르고 샌드위치 신선해요
,2020년 6월 13일,4,yes,슈크림빵/1+바베큐치킨마요롤피자/1+떠먹는쁘띠티라미수/1,맛있네요 오자마자 다 먹었어요
ne**,2020년 6월 13일,5,yes,데일리우유식빵/1+순수한맛 순우유롤（봉）/1+햄치즈&에그샐러드샌드위치/1,배달도 빠르고 호두바게트 느므 맛나요
ne**,2020년 6월 12일,5,no,명란바사삭/1+카페카야번/1+NEW어니언소시지포카치아/1+미니햄치즈롤 （10개입／봉）/1+오리지널 크라상/1,이제서야 리뷰쓰네요 비오는데도 배달 잘왔어요
li**,2020년 6월 11일,5,yes,生生생크림식빵/2+치즈방앗간（3개）/1+후레쉬크림빵/1,늘 편하게 잘 먹고 있어요. 번창하세요
ua**,2020년 6월 10일,5,yes,밤이 듬뿍 맘모스（대）/1+사르르 고구마케이크 빵/2+카페카야번/1+옛날 꽈배기 도넛/1,맛있게 먹었습니다~~~~
wo**,2020년 6월 9일,5,yes,데일리우유식빵/1+生生생크림식빵/1+치즈방앗간（3개）/1+NEW어니언소시지포카치아/1,배달 빠르고 좋아요~~
in**,2020년 5월 15일,5,yes,겹겹이초코퐁당/1+NEW어니언소시지포카치아/1+미니햄치즈롤 （10개입／봉）/2,잘 먹었습니다~~^^
,2020년 5월 14일,5,yes,밤이 듬뿍 맘모스（대）/1+NEW어니언소시지포카치아/2+뚜레쥬르가 만든 신선한 우유（1000ml）/1,맛있네요 배달도 빠르고
ap**,2020년 5월 13일,5,yes,연유버터라우겐/1+빵속에리얼초코/1+카페카야번/1+부드러운카스테라/1+옥수수범벅/1+프리미엄단팥도넛/1,잘먹엇어요 행사해서 싸게 구매
ky**,2020년 5월 13일,5,yes,치즈방앗간（3개）/1+달콩찹쌀브레드/1+소보로빵/1+부드러운후레쉬크림샌드빵/1,생크림식빵 맛있네요
ap**,2020년 5월 12일,5,yes,生生생크림식빵/1+후레쉬크림빵/1+미니치즈롤（봉）/1+미니햄치즈롤 （10개입／봉）/1,아쉬운건 호두 바게뜨가 없다는거 ㅜㅜ
ha**,2020년 5월 11일,5,yes,데일리우유식빵/1+통우유식빵（Half）/1+호두연유바게트/1+미니햄치즈롤 （10개입／봉）/1,빠르게 받았습니다~~~
ho**,2020년 3월 15일,5,yes,매콤달콤소시지/1+담백한부추계란빵/1+명란바사삭/1+밤이 듬뿍 맘모스（대）/1+낙엽소시지브레드/1+추억의 사라다고로케/1,맛잇게 잘먹엇오여~~
la**,2020년 2월 10일,4,yes,순수한맛 순우유식빵/1+황금파이만주/1+그랑드카페 아메리카노（HOT）/1+아이스카페라떼/1,애용하던 베이커리인데 배달도 되니 편하네요
rl**,2020년 1월 4일,5,yes,달콩찹쌀브레드/1+데일리우유식빵/1+후레쉬크림빵/1+NEW어니언소시지포카치아/1+추억의 사라다고로케/1,빨리 오구 맛도 좋네요
,2019년 12월 12일,4,no,밤이 듬뿍 맘모스（대）/1+낙엽소시지브레드/1+BELT샌드위치/1,팡이 부드럽고 맛있어요
,2019년 12월 10일,5,yes,슈크림소보로/1+쫄깃한찹쌀도넛/1+리얼브라우니/1+그랑드카페 아이스아메리카노/1+페리에（레몬+라임 중 랜덤）/1,배달 빨라요 빵 신선하고 맛있어요.
iz**,2019년 12월 9일,5,yes,새콤달콤유자파이/1+블루베리더블크림롤케이크/1,배달한 빵이랑 커피랑 잘왔어요~
yo**,2019년 12월 9일,5,yes,빵속에리얼초코/1+리얼초코소라빵/1+NEW빵속에순우유/2+딸기스무디/1,빠른배송 감사합니다.
,2019년 12월 8일,5,no,사르르 고구마케이크 빵/1+슈크림소보로/1+새콤달콤유자파이/1+BELT샌드위치/1,배달많이느려요 맘모스빵 맛있는데 샌드위치는 가성비별로입니다
sd**,2019년 12월 7일,5,yes,렛츠트위스트/1+콥샐러드/1+아이스카페라떼/1,배달예상시각보다 빨랐어요 배달해주신분도 친절하셔서 기분좋게 빵 받았어요 슈크림소보루 브라우니 찹쌀도넛 셋다 맛있게 먹었어요 ^♡^ 음료도 쏟아지지 않게 글래드랩으로 막아서 주셨네요 ㅎㅎ 종종시켜먹을게요 번창하세요
ap**,2019년 12월 4일,5,no,데일리우유식빵/1+추억의 사라다고로케/1+호두연유바게트/1+미니치즈롤（봉）/1,할인행사기간이라 이틀연속 주문했는데 바빠서 리뷰가 많이 늦었네요.. 전에 몇 번 먹어봤던 클래식롤케익 말고 블루베리 롤을 먹어본적이 없어서 한번 주문해봤는데 개인적으론 그냥 클래식롤케익이 더 괜찮은거 같네요.. 맛도 그렇고 케익양도 클래식롤보다 좀 더 적은거 같고 가격도 천원 더 비싸고 먹으면서 '클래식롤 주문할걸' 하면서 후회도 했네요.. 다음에도 이런 할인행사가 종종 있으면 자주 주문할거 같에요..
